,FCCY US Equity,SRCE US Equity,CAFD US Equity,AAON US Equity,ABAX US Equity,ANCX US Equity,ACET US Equity,ACNB US Equity,ATVI US Equity,ADTN US Equity,AEPI US Equity,AGNCB US Equity,AGNCP US Equity,ALCO US Equity,ALGT US Equity,AHGP US Equity,AMOT US Equity,AIMC US Equity,AMRK US Equity,DOX US Equity,ATAX US Equity,AMOV US Equity,AAL US Equity,AMNB US Equity,ANAT US Equity,ARII US Equity,AMSWA US Equity,ABCB US Equity,AMSF US Equity,ASRV US Equity,ATLO US Equity,AMGN US Equity,AMSGP US Equity,AFSI US Equity,ADI US Equity,ALOG US Equity,APOG US Equity,AAPL US Equity,AMAT US Equity,ARCB US Equity,AGII US Equity,ARKR US Equity,AROW US Equity,ARTNA US Equity,ASML US Equity,ASTE US Equity,ALOT US Equity,AAME US Equity,ATNI US Equity,ATRI US Equity,AUBN US Equity,ADP US Equity,BCOM US Equity,RILY US Equity,BEAV US Equity,BCPC US Equity,BWINA US Equity,BWINB US Equity,BANF US Equity,BKMU US Equity,BOCH US Equity,BMRC US Equity,BKSC US Equity,BOTJ US Equity,OZRK US Equity,BFIN US Equity,BWFG US Equity,BANR US Equity,BBSI US Equity,BSET US Equity,BCBP US Equity,BSF US Equity,BBGI US Equity,BBBY US Equity,BNCL US Equity,BGCP US Equity,BGFV US Equity,TECH US Equity,BLKB US Equity,BLMN US Equity,BHBK US Equity,BNCN US Equity,BOBE US Equity,BOKF US Equity,BPFH US Equity,BPFHP US Equity,BDGE US Equity,BRCD US Equity,BRKL US Equity,BRKR US Equity,BMTC US Equity,CFFI US Equity,CHRW US Equity,CA US Equity,CCMP US Equity,CLMS US Equity,CVGW US Equity,CFNB US Equity,CALM US Equity,CAC US Equity,CPHC US Equity,CPLA US Equity,CBF US Equity,CCBG US Equity,CPLP US Equity,CFFN US Equity,CFNL US Equity,CTRE US Equity,CARO US Equity,CASY US Equity,CASS US Equity,CATY US Equity,CBFV US Equity,CBOE US Equity,CDK US Equity,CDW US Equity,CSFL US Equity,CVCY US Equity,CNBKA US Equity,CHFN US Equity,CHFC US Equity,CHMG US Equity,PLCE US Equity,CLDC US Equity,HTHT US Equity,CHDN US Equity,CIFC US Equity,CINF US Equity,CTAS US Equity,CSCO US Equity,CTRN US Equity,CZNC US Equity,CZWI US Equity,CZFC US Equity,CIZN US Equity,CHCO US Equity,CIVB US Equity,CIVBP US Equity,CLRO US Equity,CSBK US Equity,CME US Equity,CCNE US Equity,COBZ US Equity,COKE US Equity,CVLY US Equity,CGNX US Equity,COHU US Equity,CLCT US Equity,CIGI US Equity,COLB US Equity,COLM US Equity,CMCO US Equity,CMCSA US Equity,CBSH US Equity,CBSHP US Equity,CUBN US Equity,CTBI US Equity,CWBC US Equity,CPSI US Equity,CDOR US Equity,CNMD US Equity,CTWS US Equity,CNOB US Equity,CNSL US Equity,CWCO US Equity,CORE US Equity,COST US Equity,ICBK US Equity,CBRL US Equity,CRWS US Equity,CSGS US Equity,CSPI US Equity,CSX US Equity,CVBF US Equity,DAKT US Equity,DGAS US Equity,DHXM US Equity,DRAD US Equity,DCOM US Equity,DNBF US Equity,DGICA US Equity,DGICB US Equity,DMLP US Equity,EBMT US Equity,EWBC US Equity,EML US Equity,EVBS US Equity,EBIX US Equity,EEI US Equity,EDUC US Equity,ESLT US Equity,ESBK US Equity,EMCI US Equity,EMCF US Equity,ERS US Equity,WIRE US Equity,EBTC US Equity,EFSC US Equity,ESCA US Equity,ESSA US Equity,EVOL US Equity,EXPE US Equity,EXPD US Equity,EXPO US Equity,FFKT US Equity,FMNB US Equity,FAST US Equity,FNHC US Equity,LION US Equity,FITB US Equity,FITBI US Equity,FNGN US Equity,FISI US Equity,FBNC US Equity,FNLC US Equity,BUSE US Equity,FBIZ US Equity,FCAP US Equity,FCFS US Equity,FCNCA US Equity,FCBC US Equity,FCCO US Equity,FBNK US Equity,FDEF US Equity,FFBC US Equity,FFIN US Equity,THFF US Equity,FFNW US Equity,FGBI US Equity,INBK US Equity,FIBK US Equity,FRME US Equity,FMBH US Equity,FMBI US Equity,FSFG US Equity,FSBK US Equity,FUSB US Equity,FSV US Equity,FLXS US Equity,FLIR US Equity,FFIC US Equity,FORR US Equity,FWRD US Equity,FELE US Equity,RAIL US Equity,FSBW US Equity,FULT US Equity,GK US Equity,GRMN US Equity,GNTX US Equity,GTWN US Equity,GABC US Equity,GILD US Equity,GBCI US Equity,GAINN US Equity,GAINO US Equity,LAND US Equity,LANDP US Equity,GLBZ US Equity,SELF US Equity,GWRS US Equity,GMLP US Equity,GSBC US Equity,GCBC US Equity,GRFS US Equity,OMAB US Equity,GBNK US Equity,GFED US Equity,HEES US Equity,HNRG US Equity,HBHC US Equity,HAFC US Equity,HDNG US Equity,HAS US Equity,HWKN US Equity,HWBK US Equity,HAYN US Equity,HCSG US Equity,HTLD US Equity,HTLF US Equity,HSII US Equity,HNNA US Equity,HTBK US Equity,HFWA US Equity,HEOP US Equity,MLHR US Equity,HIHO US Equity,HIMX US Equity,HIFS US Equity,HOLI US Equity,HBCP US Equity,HOMB US Equity,HFBL US Equity,HOFT US Equity,HOPE US Equity,HFBC US Equity,HBNC US Equity,HPTRP US Equity,HSNI US Equity,HBAN US Equity,HBANO US Equity,HBANP US Equity,HURC US Equity,IBKC US Equity,IBKCO US Equity,IBKCP US Equity,IROQ US Equity,ILG US Equity,INDB US Equity,IBCP US Equity,IBTX US Equity,IPCC US Equity,IMKTA US Equity,IPHS US Equity,IOSP US Equity,IIIN US Equity,INTC US Equity,IQNT US Equity,IPAR US Equity,IBKR US Equity,IDCC US Equity,TILE US Equity,IBOC US Equity,ISCA US Equity,IGLD US Equity,IIJI US Equity,ISIL US Equity,INTU US Equity,ISTR US Equity,ISBC US Equity,ITIC US Equity,IRCP US Equity,ITRN US Equity,JJSF US Equity,JBHT US Equity,JCOM US Equity,JKHY US Equity,JXSB US Equity,JRVR US Equity,JOUT US Equity,KALU US Equity,KRNY US Equity,KELYA US Equity,KELYB US Equity,KFFB US Equity,KEQU US Equity,KFRC US Equity,KBAL US Equity,KINS US Equity,KNSL US Equity,KLAC US Equity,LSBK US Equity,LSBG US Equity,LBAI US Equity,LKFN US Equity,LRCX US Equity,LAMR US Equity,LANC US Equity,LARK US Equity,LSTR US Equity,LCNB US Equity,LTXB US Equity,LMAT US Equity,TAX US Equity,LCUT US Equity,LMNR US Equity,LECO US Equity,LLTC US Equity,LFUS US Equity,LOB US Equity,LOGI US Equity,LPLA US Equity,LRAD US Equity,LYTS US Equity,MBTF US Equity,MCBC US Equity,MFNC US Equity,MGIC US Equity,MHLD US Equity,MSFG US Equity,LOAN US Equity,MTEX US Equity,MANT US Equity,MARPS US Equity,MKTX US Equity,MRLN US Equity,MRTN US Equity,MAT US Equity,MATW US Equity,MXIM US Equity,MBFI US Equity,MBFIP US Equity,MGRC US Equity,MFIN US Equity,MENT US Equity,MELI US Equity,MBWM US Equity,MERC US Equity,MBVT US Equity,EBSB US Equity,VIVO US Equity,MLAB US Equity,CASH US Equity,MGEE US Equity,MGPI US Equity,MCHP US Equity,MSFT US Equity,MPB US Equity,MBRG US Equity,MBCN US Equity,MSEX US Equity,MSBI US Equity,MOFG US Equity,MNDO US Equity,MKSI US Equity,MINI US Equity,MOCO US Equity,MDLZ US Equity,MPWR US Equity,TYPE US Equity,MNRO US Equity,MORN US Equity,MTSC US Equity,LABL US Equity,MFSF US Equity,NDAQ US Equity,NKSH US Equity,NGHC US Equity,NGHCN US Equity,NGHCO US Equity,NGHCP US Equity,NATI US Equity,NATL US Equity,NRCIA US Equity,NRCIB US Equity,NSEC US Equity,NWLI US Equity,NHTC US Equity,NATR US Equity,NAVI US Equity,NBTB US Equity,NTAP US Equity,NYMTO US Equity,NYMTP US Equity,NWS US Equity,NWSA US Equity,NEWT US Equity,NXST US Equity,NDSN US Equity,NBN US Equity,NTRS US Equity,NTRSP US Equity,NFBK US Equity,NRIM US Equity,NWBI US Equity,NWFL US Equity,NTRI US Equity,NVEC US Equity,NVDA US Equity,OVLY US Equity,OSHC US Equity,OCFC US Equity,OFED US Equity,ODP US Equity,OVBC US Equity,OLBK US Equity,ONB US Equity,OPOF US Equity,OSBC US Equity,OTEX US Equity,OPB US Equity,ORIT US Equity,ORRF US Equity,OTTR US Equity,OXBR US Equity,PFIN US Equity,PCAR US Equity,PCBK US Equity,PACW US Equity,PSTB US Equity,PKBK US Equity,PKOH US Equity,PBHC US Equity,PDCO US Equity,PAYX US Equity,PBBI US Equity,PDLI US Equity,PGC US Equity,PEGA US Equity,PWOD US Equity,PTXP US Equity,PEBO US Equity,PEBK US Equity,PFIS US Equity,PBCT US Equity,PUB US Equity,PETS US Equity,PAHC US Equity,PME US Equity,PNFP US Equity,PLBC US Equity,PBSK US Equity,POOL US Equity,POPE US Equity,BPOP US Equity,POWL US Equity,POWI US Equity,PFBC US Equity,PLPC US Equity,PFBI US Equity,PSMT US Equity,PRIM US Equity,PVTB US Equity,PRGS US Equity,PSEC US Equity,PWX US Equity,PROV US Equity,PBIP US Equity,PMD US Equity,QADA US Equity,QADB US Equity,QCRH US Equity,QIWI US Equity,QCOM US Equity,RRD US Equity,GOLD US Equity,RAVN US Equity,RICK US Equity,RRR US Equity,REIS US Equity,RNST US Equity,RBCAA US Equity,RECN US Equity,RGCO US Equity,RVSB US Equity,RMCF US Equity,ROST US Equity,RUTH US Equity,RYAAY US Equity,STBA US Equity,SBRAP US Equity,SABR US Equity,SAFT US Equity,SALM US Equity,SAL US Equity,SAFM US Equity,SASR US Equity,SPNS US Equity,SBFG US Equity,SBFGP US Equity,SCHL US Equity,SNI US Equity,STX US Equity,SEIC US Equity,SIGI US Equity,SFBS US Equity,SHEN US Equity,SHPG US Equity,SCVL US Equity,SHBI US Equity,SIFI US Equity,BSRR US Equity,SIFY US Equity,SLGN US Equity,SILC US Equity,SIMO US Equity,SPIL US Equity,SAMG US Equity,SFNC US Equity,SLP US Equity,SBGI US Equity,SKYW US Equity,SWKS US Equity,SLMAP US Equity,SLMBP US Equity,LNCE US Equity,SOHO US Equity,SOHOB US Equity,SFBC US Equity,SSB US Equity,SMBC US Equity,SONA US Equity,SBSI US Equity,OKSB US Equity,SPAN US Equity,SPKE US Equity,SPTN US Equity,SPOK US Equity,SSNC US Equity,SBUX US Equity,STFC US Equity,STBZ US Equity,SNC US Equity,STLD US Equity,SMRT US Equity,SRCLP US Equity,SSFN US Equity,SYBT US Equity,SGBK US Equity,STRT US Equity,STB US Equity,SMMF US Equity,SSBI US Equity,SNBC US Equity,SNHY US Equity,SGC US Equity,SBBX US Equity,SYMC US Equity,TROW US Equity,TATT US Equity,AMTD US Equity,TGLS US Equity,TTEC US Equity,TBNK US Equity,TESS US Equity,TSRA US Equity,TTEK US Equity,TCBIP US Equity,TXN US Equity,TXRH US Equity,TFSL US Equity,CAKE US Equity,TCFC US Equity,ENSG US Equity,FINL US Equity,FBMS US Equity,FLIC US Equity,GT US Equity,HCKT US Equity,KHC US Equity,NAVG US Equity,RMR US Equity,YORW US Equity,TSBK US Equity,TIPT US Equity,TMUSP US Equity,TOWN US Equity,TSCO US Equity,TACT US Equity,TCBK US Equity,TRST US Equity,TRMK US Equity,FOX US Equity,FOXA US Equity,TRCB US Equity,UMBF US Equity,UMPQ US Equity,UBSH US Equity,UNB US Equity,UBCP US Equity,UBOH US Equity,UBSI US Equity,UCBA US Equity,UCBI US Equity,UCFC US Equity,UBNK US Equity,UFCS US Equity,UIHC US Equity,USLM US Equity,UG US Equity,UNTY US Equity,UFPI US Equity,ULH US Equity,UVSP US Equity,ECOL US Equity,UTMD US Equity,VALU US Equity,VIA US Equity,VIAB US Equity,VLGEA US Equity,VIRT US Equity,VRTS US Equity,VSEC US Equity,WBA US Equity,WAFD US Equity,WASH US Equity,WFBI US Equity,WSBF US Equity,WAYN US Equity,WSTG US Equity,WCFB US Equity,WDFC US Equity,WEBK US Equity,WEN US Equity,WERN US Equity,WSBC US Equity,WTBA US Equity,WABC US Equity,WEYS US Equity,WFM US Equity,WILN US Equity,WLTW US Equity,WTFC US Equity,WTFCM US Equity,WETF US Equity,WBKC US Equity,WWD US Equity,WPPGY US Equity,WSFS US Equity,WSCI US Equity,WVFC US Equity,XLNX US Equity,ZION US Equity,ACU US Equity,DIT US Equity,BKJ US Equity,BHB US Equity,BGSF US Equity,BTI US Equity,CET US Equity,CCF US Equity,CQH US Equity,CVR US Equity,CTO US Equity,ELLO US Equity,ESP US Equity,EVBN US Equity,EPM US Equity,BDL US Equity,FSP US Equity,EGAS US Equity,GSB US Equity,GORO US Equity,GRC US Equity,IMO US Equity,IHT US Equity,ISDR US Equity,LBY US Equity,NHC US Equity,NSU US Equity,TIS US Equity,ORM US Equity,PRK US Equity,RWC US Equity,SGA US Equity,SVT US Equity,SGB US Equity,STS US Equity,TMP US Equity,UFAB US Equity
2014-10-01,14.2254,12.4725,,23.5478,63.3951,12.6923,21.9179,11.5065,23.5968,27.5143,,#N/A Invalid Security,#N/A Invalid Security,36.6405,20.6804,14.8176,11.5009,18.9148,11.1596,17.2688,23.68,,5.1874,13.4405,15.0419,14.4881,24.4573,16.8759,13.758,12.92,13.7825,20.5421,#N/A Invalid Security,7.7736,21.9046,18.0179,28.0936,15.3687,21.156,23.4962,11.6384,15.465,14.0003,19.0855,,24.6003,28.0851,33.3333,16.5524,21.2696,,27.1429,,,24.76,36.5884,20.5588,20.9967,15.1462,20.922,14.2558,13.6852,15.9783,,22.0608,28.4027,,15.6265,,19.1012,14.4511,13.6583,,13.5097,56.3286,40.0744,11.8838,30.3164,45.6198,13.1776,,14.3697,36.7391,15.0986,15.3971,#N/A Invalid Security,16.2996,16.846,15.2632,29.7615,13.6964,8.9384,22.4793,14.7715,19.9259,101.5601,30.8354,20.0541,17.452,11.409,,20.4866,24.7256,22.431,35.5987,21.4909,17.4676,,,22.3395,20.396,14.3334,,24.8558,,17.6567,23.2068,12.8876,11.2414,36.931,13.0672,16.1252,14.2684,,30.8044,30.7989,,18.6701,24.0774,14.7716,53.9897,13.9832,25.7647,,11.7669,12.7994,12.4691,#N/A Invalid Security,15.6077,49.6093,25.8568,10.3487,16.2143,21.2591,9.4439,32.0668,,23.374,,14.416,20.1615,12.3942,18.6554,15.9964,#N/A Invalid Security,,13.948,7.1882,17.7121,,20.8859,17.3354,15.0541,27.4864,25.5854,27.0613,26.7725,,18.529,10.9195,21.2846,26.931,16.6264,14.3738,21.5535,17.3451,,29.0441,11.9748,13.6624,23.1901,,19.1304,20.0,14.2926,12.8926,20.6333,8.2395,,29.584,,21.9,16.2962,12.814,13.3631,17.5577,13.2662,12.876,14.3133,14.2254,20.5528,24.7464,21.8352,24.2976,12.6983,16.1872,27.9129,10.5827,11.8926,10.5239,#N/A Invalid Security,47.8529,11.847,13.8095,12.1377,15.5716,11.4081,11.33,20.1308,19.3309,9.9379,12.3804,31.1609,11.8341,17.0148,19.7218,12.3466,13.1299,,20.1151,13.6454,11.6106,11.6184,15.0424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-02,14.2817,12.6135,,23.9977,63.5062,12.8077,21.6262,11.394,23.3848,27.63,,#N/A Invalid Security,#N/A Invalid Security,36.5437,20.5505,14.7143,11.4585,18.8951,11.4787,17.3257,23.36,,5.118,13.4222,14.9637,14.3068,25.2939,17.2142,13.9797,13.24,14.3942,20.3024,#N/A Invalid Security,7.6943,21.7003,18.5346,28.3524,15.4803,20.7219,23.5227,11.8507,15.6224,14.1161,19.3929,,24.9145,28.2976,33.3333,16.9031,22.6885,12.0079,27.5533,,,24.4552,36.7606,,21.2715,15.3588,21.2541,14.3023,13.7358,15.9239,9.6774,22.1952,28.8159,,15.7493,,21.4293,14.1562,14.2209,,13.543,56.7649,40.2925,12.035,30.5842,45.8762,13.2721,,14.5175,36.6436,15.1009,15.5214,#N/A Invalid Security,16.6772,16.5969,15.5129,29.4278,13.9106,8.9547,22.7931,14.7987,20.0455,103.4163,31.2797,19.973,17.6289,11.4646,,20.5364,24.8594,23.2414,35.2032,21.7273,17.6002,,,22.5837,21.0,14.4564,,25.2744,,17.5055,23.3197,12.8303,11.3822,37.3448,13.2439,16.6147,14.3864,,31.064,31.1036,,18.7582,23.9511,14.7893,54.4341,14.2055,25.7647,,11.5093,12.9213,12.8025,#N/A Invalid Security,15.6151,49.728,26.189,10.5528,16.4429,22.3821,,32.1914,,23.93,,14.4742,20.856,12.5603,18.6237,16.0904,#N/A Invalid Security,,14.1346,7.0706,18.1146,,21.093,17.5063,14.8621,27.6643,26.6251,27.4487,26.9936,,18.5815,11.128,21.2202,27.1379,16.7601,14.525,21.642,17.3805,,29.0441,12.0924,13.6624,23.3081,34.0033,18.5806,,14.3861,,20.6663,8.2932,,29.7007,,,16.8985,,12.9032,17.6587,13.9568,12.9224,15.0482,14.2631,20.4385,24.3349,22.0824,24.7163,12.6257,16.2075,28.5117,11.1269,11.9277,10.5213,#N/A Invalid Security,47.6471,11.9786,14.008,12.1304,15.9364,11.5042,11.5763,20.1127,19.67,10.2832,12.3804,31.6337,11.9651,17.1118,20.1731,12.3665,13.2727,,20.0643,13.7179,11.7783,11.6184,15.1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-03,14.507,12.6488,,24.2977,62.9136,13.0154,21.7545,11.3407,23.7343,25.602,,#N/A Invalid Security,#N/A Invalid Security,36.505,20.8632,14.7516,11.3483,18.159,11.7021,17.4509,23.48,,5.4649,13.4344,15.1135,14.3047,25.266,17.2295,13.934,13.08,14.5089,20.5909,#N/A Invalid Security,7.7794,21.6004,18.9685,28.3452,15.4369,20.9339,23.8412,12.0631,15.6151,14.1657,19.4217,,25.0237,27.8936,33.3333,17.0422,22.4903,12.033,28.4464,,,24.9154,36.5553,20.3527,21.4948,15.3857,21.4866,14.1163,13.8431,16.5837,,22.3933,29.2016,,15.9337,,22.8608,14.3152,13.9162,,13.7219,56.7649,40.8377,11.972,30.7736,45.8412,13.5048,,14.5914,37.0815,15.2982,15.8448,#N/A Invalid Security,16.7401,16.519,15.5485,30.556,14.0372,8.9817,23.1862,14.9511,20.2178,103.7698,31.8297,20.0,18.3484,11.5333,,20.563,24.8903,23.1034,35.347,21.8545,17.641,,,22.9999,20.9406,14.5912,,25.3442,,17.8661,23.7711,12.6966,11.4575,37.4828,13.2096,16.1597,14.72,,31.1629,31.4146,,19.0745,24.6701,14.9369,55.0513,14.3685,25.8824,,11.4773,12.9548,12.679,#N/A Invalid Security,15.6151,49.8071,26.3616,10.5989,16.7571,23.0457,9.5794,32.7814,,24.2401,,14.7653,20.9926,12.5145,18.9092,16.2423,#N/A Invalid Security,,14.2092,7.1765,18.4985,,21.093,17.5811,14.9261,27.82,25.9018,27.3283,27.2725,,18.9293,11.1876,21.2202,26.4168,17.0756,14.646,21.6597,17.4071,,28.8235,12.0756,13.6624,23.2934,,18.1586,20.1884,14.5432,12.8182,20.6667,8.2514,,30.2704,,22.25,17.0008,,13.1097,17.5192,14.036,12.8838,15.0361,14.2128,20.7357,24.9479,22.1896,24.8069,12.5642,16.2075,28.6904,11.5559,12.0594,10.6595,#N/A Invalid Security,48.0147,12.0523,13.9562,12.2174,15.9083,11.5614,,20.12,19.9384,10.2417,12.3804,31.7627,11.9083,17.1333,20.2232,12.4861,13.2727,,20.8131,13.9612,11.8593,11.7788,15.1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-06,14.5211,12.6267,,23.7523,61.3457,13.0,21.7312,11.4828,23.6541,26.1464,,#N/A Invalid Security,#N/A Invalid Security,36.6115,20.3215,14.7692,11.2975,18.4219,11.8617,17.4016,23.2,,5.2688,13.5256,14.9955,13.9671,25.2382,17.1988,13.8706,13.12,14.5535,20.3631,#N/A Invalid Security,7.9339,21.4029,19.1426,28.1727,15.4369,20.7926,23.8876,11.8997,15.4301,14.1602,19.2008,,24.7779,,,17.036,21.7888,12.033,28.321,,,25.1531,36.4294,,21.3488,15.3662,21.1545,14.1163,13.6852,16.3043,9.6774,22.1634,29.2016,,15.6715,,22.5426,14.1413,14.0568,,13.7531,56.7867,40.8922,12.0413,30.4503,45.8529,13.1994,,14.6191,37.193,15.0917,15.6334,#N/A Invalid Security,16.8171,16.1687,15.388,31.4299,14.1151,9.0332,23.0103,14.9348,20.1221,102.8859,31.5406,19.973,18.9745,11.5922,,20.0116,24.7307,23.3276,35.311,21.7818,17.3758,,,23.0625,20.8069,14.5443,,25.3116,,17.7789,23.9066,12.2584,11.464,37.069,13.1752,16.2403,14.3481,,31.1746,31.11,,19.0065,24.5158,14.7598,53.0023,14.2944,25.8824,,11.7668,12.906,12.9506,#N/A Invalid Security,15.1312,49.5698,26.4918,10.6384,16.4429,23.0457,9.6005,32.1249,,24.2187,,14.5994,20.7478,12.5202,18.8176,16.123,#N/A Invalid Security,,14.0392,7.0588,18.7988,,21.2778,17.2874,14.7341,27.7088,26.2182,26.8257,27.0837,,18.8025,11.3217,21.1719,27.3448,17.1505,14.404,21.4738,17.4513,,28.4559,11.9496,13.5414,22.9541,,17.7877,20.0943,14.3861,12.8678,20.4,8.1708,,30.1331,,,17.0633,12.6131,13.2387,17.3462,14.0288,12.8143,14.5,14.2757,21.01,25.2689,22.1868,24.5828,12.6201,16.1062,28.8252,11.5877,11.9102,10.5904,#N/A Invalid Security,48.3971,12.0365,13.8267,12.2319,15.5997,11.6445,,20.0004,19.8189,10.4213,12.3687,31.2469,11.9083,17.0471,20.0513,12.4821,13.2078,,20.8004,13.8266,11.813,11.7955,14.9763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
